(44.48160152890942, 11.339366915216367)-137-0.jpg;empty;80.0;20.0
(44.48160152890942, 11.339366915216367)-137-45.jpg;empty;87.0;13.0
(44.48160152890942, 11.339366915216367)-137-90.jpg;empty;63.0;37.0
(44.48160152890942, 11.339366915216367)-137-135.jpg;empty;72.0;28.0
(44.48160152890942, 11.339366915216367)-137-175.jpg;empty;77.0;23.0
(44.48160152890942, 11.339366915216367)-137-220.jpg;empty;72.0;28.0
(44.48160152890942, 11.339366915216367)-137-265.jpg;empty;71.0;29.0
(44.48160152890942, 11.339366915216367)-137-310.jpg;empty;85.0;15.0
(44.48160152890942, 11.339366915216367)-137-355.jpg;empty;76.0;24.0
(44.48197378552675, 11.340729489890418)-107-0.jpg;empty;82.0;18.0
(44.48197378552675, 11.340729489890418)-107-45.jpg;empty;82.0;18.0
(44.48197378552675, 11.340729489890418)-107-90.jpg;empty;82.0;18.0
(44.48197378552675, 11.340729489890418)-107-135.jpg;empty;82.0;18.0
(44.48197378552675, 11.340729489890418)-107-175.jpg;empty;82.0;18.0
(44.48197378552675, 11.340729489890418)-107-220.jpg;empty;82.0;18.0
(44.48197378552675, 11.340729489890418)-107-265.jpg;empty;82.0;18.0
(44.48197378552675, 11.340729489890418)-107-310.jpg;empty;82.0;18.0
(44.48197378552675, 11.340729489890418)-107-355.jpg;empty;82.0;18.0
(44.48215286376176, 11.307582834654761)-74-0.jpg;empty;82.0;18.0
(44.48215286376176, 11.307582834654761)-74-45.jpg;empty;82.0;18.0
(44.48215286376176, 11.307582834654761)-74-90.jpg;empty;82.0;18.0
(44.48215286376176, 11.307582834654761)-74-135.jpg;empty;82.0;18.0
(44.48215286376176, 11.307582834654761)-74-175.jpg;empty;82.0;18.0
(44.48215286376176, 11.307582834654761)-74-220.jpg;empty;82.0;18.0
(44.48215286376176, 11.307582834654761)-74-265.jpg;empty;82.0;18.0
(44.48215286376176, 11.307582834654761)-74-310.jpg;empty;82.0;18.0
(44.48215286376176, 11.307582834654761)-74-355.jpg;empty;82.0;18.0
(44.48230919614323, 11.35838788183006)-335-0.jpg;empty;82.0;18.0
(44.48230919614323, 11.35838788183006)-335-45.jpg;empty;75.0;25.0
(44.48230919614323, 11.35838788183006)-335-90.jpg;empty;63.0;37.0
(44.48230919614323, 11.35838788183006)-335-135.jpg;empty;70.0;30.0
(44.48230919614323, 11.35838788183006)-335-175.jpg;empty;77.0;23.0
(44.48230919614323, 11.35838788183006)-335-220.jpg;empty;74.0;26.0
(44.48230919614323, 11.35838788183006)-335-265.jpg;empty;64.0;36.0
(44.48230919614323, 11.35838788183006)-335-310.jpg;empty;76.0;24.0
(44.48230919614323, 11.35838788183006)-335-355.jpg;empty;73.0;27.0
(44.48277829884061, 11.331011558593307)-99-0.jpg;empty;82.0;18.0
(44.48277829884061, 11.331011558593307)-99-45.jpg;empty;82.0;18.0
(44.48277829884061, 11.331011558593307)-99-90.jpg;empty;82.0;18.0
(44.48277829884061, 11.331011558593307)-99-135.jpg;empty;82.0;18.0
(44.48277829884061, 11.331011558593307)-99-175.jpg;empty;82.0;18.0
(44.48277829884061, 11.331011558593307)-99-220.jpg;empty;82.0;18.0
(44.48277829884061, 11.331011558593307)-99-265.jpg;empty;82.0;18.0
(44.48277829884061, 11.331011558593307)-99-310.jpg;empty;82.0;18.0
(44.48277829884061, 11.331011558593307)-99-355.jpg;empty;82.0;18.0
(44.48285744270095, 11.322302906475207)-153-0.jpg;empty;82.0;18.0
(44.48285744270095, 11.322302906475207)-153-45.jpg;empty;82.0;18.0
(44.48285744270095, 11.322302906475207)-153-90.jpg;empty;82.0;18.0
(44.48285744270095, 11.322302906475207)-153-135.jpg;empty;82.0;18.0
(44.48285744270095, 11.322302906475207)-153-175.jpg;empty;82.0;18.0
(44.48285744270095, 11.322302906475207)-153-220.jpg;empty;82.0;18.0
(44.48285744270095, 11.322302906475207)-153-265.jpg;empty;82.0;18.0
(44.48285744270095, 11.322302906475207)-153-310.jpg;empty;82.0;18.0
(44.48285744270095, 11.322302906475207)-153-355.jpg;empty;82.0;18.0
(44.48287811551393, 11.355805862115274)-163-0.jpg;empty;69.0;31.0
(44.48287811551393, 11.355805862115274)-163-45.jpg;empty;79.0;21.0
(44.48287811551393, 11.355805862115274)-163-90.jpg;empty;65.0;35.0
(44.48287811551393, 11.355805862115274)-163-135.jpg;empty;74.0;26.0
(44.48287811551393, 11.355805862115274)-163-175.jpg;empty;73.0;27.0
(44.48287811551393, 11.355805862115274)-163-220.jpg;empty;81.0;19.0
(44.48287811551393, 11.355805862115274)-163-265.jpg;empty;72.0;28.0
(44.48287811551393, 11.355805862115274)-163-310.jpg;empty;82.0;18.0
(44.48287811551393, 11.355805862115274)-163-355.jpg;empty;86.0;14.0
(44.48293983345704, 11.30614098190078)-324-0.jpg;empty;82.0;18.0
(44.48293983345704, 11.30614098190078)-324-45.jpg;empty;82.0;18.0
(44.48293983345704, 11.30614098190078)-324-90.jpg;empty;82.0;18.0
(44.48293983345704, 11.30614098190078)-324-135.jpg;empty;82.0;18.0
(44.48293983345704, 11.30614098190078)-324-175.jpg;empty;82.0;18.0
(44.48293983345704, 11.30614098190078)-324-220.jpg;empty;82.0;18.0
(44.48293983345704, 11.30614098190078)-324-265.jpg;empty;82.0;18.0
(44.48293983345704, 11.30614098190078)-324-310.jpg;empty;82.0;18.0
(44.48293983345704, 11.30614098190078)-324-355.jpg;empty;82.0;18.0
(44.48294688139683, 11.370144687355578)-302-0.jpg;empty;70.0;30.0
(44.48294688139683, 11.370144687355578)-302-45.jpg;empty;63.0;37.0
(44.48294688139683, 11.370144687355578)-302-90.jpg;empty;55.0;45.0
(44.48294688139683, 11.370144687355578)-302-135.jpg;empty;59.0;41.0
(44.48294688139683, 11.370144687355578)-302-175.jpg;empty;73.0;27.0
(44.48294688139683, 11.370144687355578)-302-220.jpg;empty;60.0;40.0
(44.48294688139683, 11.370144687355578)-302-265.jpg;empty;74.0;26.0
(44.48294688139683, 11.370144687355578)-302-310.jpg;empty;57.0;43.0
(44.48294688139683, 11.370144687355578)-302-355.jpg;empty;72.0;28.0
(44.48298420410713, 11.312369753019494)-180-0.jpg;empty;66.0;34.0
(44.48298420410713, 11.312369753019494)-180-45.jpg;empty;84.0;16.0
(44.48298420410713, 11.312369753019494)-180-90.jpg;empty;87.0;13.0
(44.48298420410713, 11.312369753019494)-180-135.jpg;empty;72.0;28.0
(44.48298420410713, 11.312369753019494)-180-175.jpg;empty;82.0;18.0
(44.48298420410713, 11.312369753019494)-180-220.jpg;empty;63.0;37.0
(44.48298420410713, 11.312369753019494)-180-265.jpg;empty;76.0;24.0
(44.48298420410713, 11.312369753019494)-180-310.jpg;empty;72.0;28.0
(44.48298420410713, 11.312369753019494)-180-355.jpg;empty;64.0;36.0
(44.48328318257671, 11.363120963044341)-207-0.jpg;empty;75.0;25.0
(44.48328318257671, 11.363120963044341)-207-45.jpg;empty;72.0;28.0
(44.48328318257671, 11.363120963044341)-207-90.jpg;empty;74.0;26.0
(44.48328318257671, 11.363120963044341)-207-135.jpg;empty;59.0;41.0
(44.48328318257671, 11.363120963044341)-207-175.jpg;empty;69.0;31.0
(44.48328318257671, 11.363120963044341)-207-220.jpg;empty;67.0;33.0
(44.48328318257671, 11.363120963044341)-207-265.jpg;empty;62.0;38.0
(44.48328318257671, 11.363120963044341)-207-310.jpg;empty;70.0;30.0
(44.48328318257671, 11.363120963044341)-207-355.jpg;empty;65.0;35.0
(44.48337054550516, 11.354063128780936)-20-0.jpg;empty;82.0;18.0
(44.48337054550516, 11.354063128780936)-20-45.jpg;empty;82.0;18.0
(44.48337054550516, 11.354063128780936)-20-90.jpg;empty;82.0;18.0
(44.48337054550516, 11.354063128780936)-20-135.jpg;empty;82.0;18.0
(44.48337054550516, 11.354063128780936)-20-175.jpg;empty;82.0;18.0
(44.48337054550516, 11.354063128780936)-20-220.jpg;empty;82.0;18.0
(44.48337054550516, 11.354063128780936)-20-265.jpg;empty;82.0;18.0
(44.48337054550516, 11.354063128780936)-20-310.jpg;empty;82.0;18.0
(44.48337054550516, 11.354063128780936)-20-355.jpg;empty;82.0;18.0
(44.48364857304966, 11.344328490537228)-170-0.jpg;empty;82.0;18.0
(44.48364857304966, 11.344328490537228)-170-45.jpg;empty;82.0;18.0
(44.48364857304966, 11.344328490537228)-170-90.jpg;empty;82.0;18.0
(44.48364857304966, 11.344328490537228)-170-135.jpg;empty;82.0;18.0
(44.48364857304966, 11.344328490537228)-170-175.jpg;empty;82.0;18.0
(44.48364857304966, 11.344328490537228)-170-220.jpg;empty;82.0;18.0
(44.48364857304966, 11.344328490537228)-170-265.jpg;empty;82.0;18.0
(44.48364857304966, 11.344328490537228)-170-310.jpg;empty;82.0;18.0
(44.48364857304966, 11.344328490537228)-170-355.jpg;empty;82.0;18.0
(44.48374342008846, 11.311335365803025)-141-0.jpg;empty;82.0;18.0
(44.48374342008846, 11.311335365803025)-141-45.jpg;empty;82.0;18.0
(44.48374342008846, 11.311335365803025)-141-90.jpg;empty;82.0;18.0
(44.48374342008846, 11.311335365803025)-141-135.jpg;empty;82.0;18.0
(44.48374342008846, 11.311335365803025)-141-175.jpg;empty;82.0;18.0
(44.48374342008846, 11.311335365803025)-141-220.jpg;empty;82.0;18.0
(44.48374342008846, 11.311335365803025)-141-265.jpg;empty;82.0;18.0
(44.48374342008846, 11.311335365803025)-141-310.jpg;empty;82.0;18.0
(44.48374342008846, 11.311335365803025)-141-355.jpg;empty;82.0;18.0
(44.48377338988337, 11.350725776458114)-177-0.jpg;empty;81.0;19.0
(44.48377338988337, 11.350725776458114)-177-45.jpg;empty;76.0;24.0
(44.48377338988337, 11.350725776458114)-177-90.jpg;empty;74.0;26.0
(44.48377338988337, 11.350725776458114)-177-135.jpg;empty;84.0;16.0
(44.48377338988337, 11.350725776458114)-177-175.jpg;empty;88.0;12.0
(44.48377338988337, 11.350725776458114)-177-220.jpg;empty;88.0;12.0
(44.48377338988337, 11.350725776458114)-177-265.jpg;empty;84.0;16.0
(44.48377338988337, 11.350725776458114)-177-310.jpg;empty;77.0;23.0
(44.48377338988337, 11.350725776458114)-177-355.jpg;empty;88.0;12.0
(44.48379508052759, 11.324342483757013)-165-0.jpg;empty;82.0;18.0
(44.48379508052759, 11.324342483757013)-165-45.jpg;empty;82.0;18.0
(44.48379508052759, 11.324342483757013)-165-90.jpg;empty;82.0;18.0
(44.48379508052759, 11.324342483757013)-165-135.jpg;empty;82.0;18.0
(44.48379508052759, 11.324342483757013)-165-175.jpg;empty;82.0;18.0
(44.48379508052759, 11.324342483757013)-165-220.jpg;empty;82.0;18.0
(44.48379508052759, 11.324342483757013)-165-265.jpg;empty;82.0;18.0
(44.48379508052759, 11.324342483757013)-165-310.jpg;empty;82.0;18.0
(44.48379508052759, 11.324342483757013)-165-355.jpg;empty;82.0;18.0
(44.48384957456536, 11.367668202974528)-298-0.jpg;empty;70.0;30.0
(44.48384957456536, 11.367668202974528)-298-45.jpg;tag;49.0;51.0
(44.48384957456536, 11.367668202974528)-298-90.jpg;empty;57.0;43.0
(44.48384957456536, 11.367668202974528)-298-135.jpg;empty;57.0;43.0
(44.48384957456536, 11.367668202974528)-298-175.jpg;empty;76.0;24.0
(44.48384957456536, 11.367668202974528)-298-220.jpg;empty;74.0;26.0
(44.48384957456536, 11.367668202974528)-298-265.jpg;empty;70.0;30.0
(44.48384957456536, 11.367668202974528)-298-310.jpg;empty;52.0;48.0
(44.48384957456536, 11.367668202974528)-298-355.jpg;empty;61.0;39.0
(44.48389606238094, 11.331630364360992)-281-0.jpg;empty;82.0;18.0
(44.48389606238094, 11.331630364360992)-281-45.jpg;empty;82.0;18.0
(44.48389606238094, 11.331630364360992)-281-90.jpg;empty;82.0;18.0
(44.48389606238094, 11.331630364360992)-281-135.jpg;empty;82.0;18.0
(44.48389606238094, 11.331630364360992)-281-175.jpg;empty;82.0;18.0
(44.48389606238094, 11.331630364360992)-281-220.jpg;empty;82.0;18.0
(44.48389606238094, 11.331630364360992)-281-265.jpg;empty;82.0;18.0
(44.48389606238094, 11.331630364360992)-281-310.jpg;empty;82.0;18.0
(44.48389606238094, 11.331630364360992)-281-355.jpg;empty;82.0;18.0
(44.48403194691315, 11.366378138475131)-88-0.jpg;empty;82.0;18.0
(44.48403194691315, 11.366378138475131)-88-45.jpg;empty;59.0;41.0
(44.48403194691315, 11.366378138475131)-88-90.jpg;empty;64.0;36.0
(44.48403194691315, 11.366378138475131)-88-135.jpg;empty;71.0;29.0
(44.48403194691315, 11.366378138475131)-88-175.jpg;empty;86.0;14.0
(44.48403194691315, 11.366378138475131)-88-220.jpg;empty;90.0;10.0
(44.48403194691315, 11.366378138475131)-88-265.jpg;empty;67.0;33.0
(44.48403194691315, 11.366378138475131)-88-310.jpg;empty;88.0;12.0
(44.48403194691315, 11.366378138475131)-88-355.jpg;empty;79.0;21.0
(44.48405864253841, 11.360996087555327)-114-0.jpg;empty;72.0;28.0
(44.48405864253841, 11.360996087555327)-114-45.jpg;empty;60.0;40.0
(44.48405864253841, 11.360996087555327)-114-90.jpg;empty;66.0;34.0
(44.48405864253841, 11.360996087555327)-114-135.jpg;empty;67.0;33.0
(44.48405864253841, 11.360996087555327)-114-175.jpg;empty;64.0;36.0
(44.48405864253841, 11.360996087555327)-114-220.jpg;empty;77.0;23.0
(44.48405864253841, 11.360996087555327)-114-265.jpg;empty;70.0;30.0
(44.48405864253841, 11.360996087555327)-114-310.jpg;empty;72.0;28.0
(44.48405864253841, 11.360996087555327)-114-355.jpg;empty;80.0;20.0
(44.48406967417227, 11.317568375712685)-176-0.jpg;empty;82.0;18.0
(44.48406967417227, 11.317568375712685)-176-45.jpg;empty;82.0;18.0
(44.48406967417227, 11.317568375712685)-176-90.jpg;empty;82.0;18.0
(44.48406967417227, 11.317568375712685)-176-135.jpg;empty;82.0;18.0
(44.48406967417227, 11.317568375712685)-176-175.jpg;empty;82.0;18.0
(44.48406967417227, 11.317568375712685)-176-220.jpg;empty;82.0;18.0
(44.48406967417227, 11.317568375712685)-176-265.jpg;empty;82.0;18.0
(44.48406967417227, 11.317568375712685)-176-310.jpg;empty;82.0;18.0
(44.48406967417227, 11.317568375712685)-176-355.jpg;empty;82.0;18.0
(44.48420401794485, 11.345291809246099)-44-0.jpg;empty;82.0;18.0
(44.48420401794485, 11.345291809246099)-44-45.jpg;empty;82.0;18.0
(44.48420401794485, 11.345291809246099)-44-90.jpg;empty;82.0;18.0
(44.48420401794485, 11.345291809246099)-44-135.jpg;empty;82.0;18.0
(44.48420401794485, 11.345291809246099)-44-175.jpg;empty;82.0;18.0
(44.48420401794485, 11.345291809246099)-44-220.jpg;empty;82.0;18.0
(44.48420401794485, 11.345291809246099)-44-265.jpg;empty;82.0;18.0
(44.48420401794485, 11.345291809246099)-44-310.jpg;empty;82.0;18.0
(44.48420401794485, 11.345291809246099)-44-355.jpg;empty;82.0;18.0
(44.48431088649484, 11.353245728707904)-210-0.jpg;empty;81.0;19.0
(44.48431088649484, 11.353245728707904)-210-45.jpg;empty;92.0;8.0
(44.48431088649484, 11.353245728707904)-210-90.jpg;empty;92.0;8.0
(44.48431088649484, 11.353245728707904)-210-135.jpg;empty;84.0;16.0
(44.48431088649484, 11.353245728707904)-210-175.jpg;empty;84.0;16.0
(44.48431088649484, 11.353245728707904)-210-220.jpg;empty;90.0;10.0
(44.48431088649484, 11.353245728707904)-210-265.jpg;empty;79.0;21.0
(44.48431088649484, 11.353245728707904)-210-310.jpg;empty;76.0;24.0
(44.48431088649484, 11.353245728707904)-210-355.jpg;empty;85.0;15.0
(44.48436915383759, 11.33988494798223)-4-0.jpg;empty;55.0;45.0
(44.48436915383759, 11.33988494798223)-4-45.jpg;empty;56.0;44.0
(44.48436915383759, 11.33988494798223)-4-90.jpg;empty;93.0;7.0
(44.48436915383759, 11.33988494798223)-4-135.jpg;empty;60.0;40.0
(44.48436915383759, 11.33988494798223)-4-175.jpg;empty;72.0;28.0
(44.48436915383759, 11.33988494798223)-4-220.jpg;empty;73.0;27.0
(44.48436915383759, 11.33988494798223)-4-265.jpg;empty;71.0;29.0
(44.48436915383759, 11.33988494798223)-4-310.jpg;empty;79.0;21.0
(44.48436915383759, 11.33988494798223)-4-355.jpg;empty;67.0;33.0
(44.48438681643368, 11.343287805867229)-164-0.jpg;empty;82.0;18.0
(44.48438681643368, 11.343287805867229)-164-45.jpg;empty;82.0;18.0
(44.48438681643368, 11.343287805867229)-164-90.jpg;empty;82.0;18.0
(44.48438681643368, 11.343287805867229)-164-135.jpg;empty;82.0;18.0
(44.48438681643368, 11.343287805867229)-164-175.jpg;empty;82.0;18.0
(44.48438681643368, 11.343287805867229)-164-220.jpg;empty;82.0;18.0
(44.48438681643368, 11.343287805867229)-164-265.jpg;empty;82.0;18.0
(44.48438681643368, 11.343287805867229)-164-310.jpg;empty;82.0;18.0
(44.48438681643368, 11.343287805867229)-164-355.jpg;empty;82.0;18.0
(44.48455573733626, 11.340894879867715)-250-0.jpg;empty;81.0;19.0
(44.48455573733626, 11.340894879867715)-250-45.jpg;empty;67.0;33.0
(44.48455573733626, 11.340894879867715)-250-90.jpg;empty;62.0;38.0
(44.48455573733626, 11.340894879867715)-250-135.jpg;empty;77.0;23.0
(44.48455573733626, 11.340894879867715)-250-175.jpg;empty;75.0;25.0
(44.48455573733626, 11.340894879867715)-250-220.jpg;empty;69.0;31.0
(44.48455573733626, 11.340894879867715)-250-265.jpg;empty;67.0;33.0
(44.48455573733626, 11.340894879867715)-250-310.jpg;tag;50.0;50.0
(44.48455573733626, 11.340894879867715)-250-355.jpg;empty;78.0;22.0
(44.48458290711837, 11.342109899149849)-323-0.jpg;tag;49.0;51.0
(44.48458290711837, 11.342109899149849)-323-45.jpg;empty;70.0;30.0
(44.48458290711837, 11.342109899149849)-323-90.jpg;empty;61.0;39.0
(44.48458290711837, 11.342109899149849)-323-135.jpg;empty;72.0;28.0
(44.48458290711837, 11.342109899149849)-323-175.jpg;empty;80.0;20.0
(44.48458290711837, 11.342109899149849)-323-220.jpg;empty;76.0;24.0
(44.48458290711837, 11.342109899149849)-323-265.jpg;tag;49.0;51.0
(44.48458290711837, 11.342109899149849)-323-310.jpg;empty;61.0;39.0
(44.48458290711837, 11.342109899149849)-323-355.jpg;empty;53.0;47.0
(44.48461070288169, 11.356111500729517)-155-0.jpg;empty;52.0;48.0
(44.48461070288169, 11.356111500729517)-155-45.jpg;tag;44.0;56.0
(44.48461070288169, 11.356111500729517)-155-90.jpg;tag;48.0;52.0
(44.48461070288169, 11.356111500729517)-155-135.jpg;empty;76.0;24.0
(44.48461070288169, 11.356111500729517)-155-175.jpg;empty;79.0;21.0
(44.48461070288169, 11.356111500729517)-155-220.jpg;empty;71.0;29.0
(44.48461070288169, 11.356111500729517)-155-265.jpg;empty;53.0;47.0
(44.48461070288169, 11.356111500729517)-155-310.jpg;tag;40.0;60.0
(44.48461070288169, 11.356111500729517)-155-355.jpg;empty;53.0;47.0
(44.48470953638694, 11.333714751531756)-346-0.jpg;empty;82.0;18.0
(44.48470953638694, 11.333714751531756)-346-45.jpg;empty;82.0;18.0
(44.48470953638694, 11.333714751531756)-346-90.jpg;empty;82.0;18.0
(44.48470953638694, 11.333714751531756)-346-135.jpg;empty;82.0;18.0
(44.48470953638694, 11.333714751531756)-346-175.jpg;empty;82.0;18.0
(44.48470953638694, 11.333714751531756)-346-220.jpg;empty;82.0;18.0
(44.48470953638694, 11.333714751531756)-346-265.jpg;empty;82.0;18.0
(44.48470953638694, 11.333714751531756)-346-310.jpg;empty;82.0;18.0
(44.48470953638694, 11.333714751531756)-346-355.jpg;empty;82.0;18.0
(44.48472027091949, 11.323346547514465)-348-0.jpg;empty;82.0;18.0
(44.48472027091949, 11.323346547514465)-348-45.jpg;empty;82.0;18.0
(44.48472027091949, 11.323346547514465)-348-90.jpg;empty;82.0;18.0
(44.48472027091949, 11.323346547514465)-348-135.jpg;empty;82.0;18.0
(44.48472027091949, 11.323346547514465)-348-175.jpg;empty;82.0;18.0
(44.48472027091949, 11.323346547514465)-348-220.jpg;empty;82.0;18.0
(44.48472027091949, 11.323346547514465)-348-265.jpg;empty;82.0;18.0
(44.48472027091949, 11.323346547514465)-348-310.jpg;empty;82.0;18.0
(44.48472027091949, 11.323346547514465)-348-355.jpg;empty;82.0;18.0
(44.48473194475471, 11.371454163601939)-54-0.jpg;tag;48.0;52.0
(44.48473194475471, 11.371454163601939)-54-45.jpg;empty;66.0;34.0
(44.48473194475471, 11.371454163601939)-54-90.jpg;empty;55.0;45.0
(44.48473194475471, 11.371454163601939)-54-135.jpg;empty;57.0;43.0
(44.48473194475471, 11.371454163601939)-54-175.jpg;empty;63.0;37.0
(44.48473194475471, 11.371454163601939)-54-220.jpg;empty;75.0;25.0
(44.48473194475471, 11.371454163601939)-54-265.jpg;empty;57.0;43.0
(44.48473194475471, 11.371454163601939)-54-310.jpg;empty;55.0;45.0
(44.48473194475471, 11.371454163601939)-54-355.jpg;empty;52.0;48.0
(44.48475594679278, 11.329591910851521)-225-0.jpg;empty;82.0;18.0
(44.48475594679278, 11.329591910851521)-225-45.jpg;empty;82.0;18.0
(44.48475594679278, 11.329591910851521)-225-90.jpg;empty;82.0;18.0
(44.48475594679278, 11.329591910851521)-225-135.jpg;empty;82.0;18.0
(44.48475594679278, 11.329591910851521)-225-175.jpg;empty;82.0;18.0
(44.48475594679278, 11.329591910851521)-225-220.jpg;empty;82.0;18.0
(44.48475594679278, 11.329591910851521)-225-265.jpg;empty;82.0;18.0
(44.48475594679278, 11.329591910851521)-225-310.jpg;empty;82.0;18.0
(44.48475594679278, 11.329591910851521)-225-355.jpg;empty;82.0;18.0
(44.48477737714319, 11.316809908368962)-23-0.jpg;empty;82.0;18.0
(44.48477737714319, 11.316809908368962)-23-45.jpg;empty;82.0;18.0
(44.48477737714319, 11.316809908368962)-23-90.jpg;empty;82.0;18.0
(44.48477737714319, 11.316809908368962)-23-135.jpg;empty;82.0;18.0
(44.48477737714319, 11.316809908368962)-23-175.jpg;empty;82.0;18.0
(44.48477737714319, 11.316809908368962)-23-220.jpg;empty;82.0;18.0
(44.48477737714319, 11.316809908368962)-23-265.jpg;empty;82.0;18.0
(44.48477737714319, 11.316809908368962)-23-310.jpg;empty;82.0;18.0
(44.48477737714319, 11.316809908368962)-23-355.jpg;empty;82.0;18.0
(44.48479065682054, 11.337691472473992)-179-0.jpg;tag;44.0;56.0
(44.48479065682054, 11.337691472473992)-179-45.jpg;empty;69.0;31.0
(44.48479065682054, 11.337691472473992)-179-90.jpg;empty;57.0;43.0
(44.48479065682054, 11.337691472473992)-179-135.jpg;empty;77.0;23.0
(44.48479065682054, 11.337691472473992)-179-175.jpg;empty;65.0;35.0
(44.48479065682054, 11.337691472473992)-179-220.jpg;empty;71.0;29.0
(44.48479065682054, 11.337691472473992)-179-265.jpg;empty;75.0;25.0
(44.48479065682054, 11.337691472473992)-179-310.jpg;tag;50.0;50.0
(44.48479065682054, 11.337691472473992)-179-355.jpg;empty;53.0;47.0
(44.48492082633248, 11.355200039840504)-87-0.jpg;empty;52.0;48.0
(44.48492082633248, 11.355200039840504)-87-45.jpg;empty;82.0;18.0
(44.48492082633248, 11.355200039840504)-87-90.jpg;empty;83.0;17.0
(44.48492082633248, 11.355200039840504)-87-135.jpg;empty;84.0;16.0
(44.48492082633248, 11.355200039840504)-87-175.jpg;empty;69.0;31.0
(44.48492082633248, 11.355200039840504)-87-220.jpg;empty;85.0;15.0
(44.48492082633248, 11.355200039840504)-87-265.jpg;empty;87.0;13.0
(44.48492082633248, 11.355200039840504)-87-310.jpg;empty;73.0;27.0
(44.48492082633248, 11.355200039840504)-87-355.jpg;tag;46.0;54.0
(44.48499789961996, 11.329258343530375)-278-0.jpg;empty;82.0;18.0
(44.48499789961996, 11.329258343530375)-278-45.jpg;empty;82.0;18.0
(44.48499789961996, 11.329258343530375)-278-90.jpg;empty;82.0;18.0
(44.48499789961996, 11.329258343530375)-278-135.jpg;empty;82.0;18.0
(44.48499789961996, 11.329258343530375)-278-175.jpg;empty;82.0;18.0
(44.48499789961996, 11.329258343530375)-278-220.jpg;empty;82.0;18.0
(44.48499789961996, 11.329258343530375)-278-265.jpg;empty;82.0;18.0
(44.48499789961996, 11.329258343530375)-278-310.jpg;empty;82.0;18.0
(44.48499789961996, 11.329258343530375)-278-355.jpg;empty;82.0;18.0
(44.48502435171176, 11.354356975893275)-138-0.jpg;empty;65.0;35.0
(44.48502435171176, 11.354356975893275)-138-45.jpg;empty;61.0;39.0
(44.48502435171176, 11.354356975893275)-138-90.jpg;tag;38.0;62.0
(44.48502435171176, 11.354356975893275)-138-135.jpg;tag;48.0;52.0
(44.48502435171176, 11.354356975893275)-138-175.jpg;empty;56.0;44.0
(44.48502435171176, 11.354356975893275)-138-220.jpg;empty;59.0;41.0
(44.48502435171176, 11.354356975893275)-138-265.jpg;tag;47.0;53.0
(44.48502435171176, 11.354356975893275)-138-310.jpg;empty;57.0;43.0
(44.48502435171176, 11.354356975893275)-138-355.jpg;empty;71.0;29.0
(44.48509329030432, 11.369657619566357)-286-0.jpg;empty;73.0;27.0
(44.48509329030432, 11.369657619566357)-286-45.jpg;empty;68.0;32.0
(44.48509329030432, 11.369657619566357)-286-90.jpg;empty;53.0;47.0
(44.48509329030432, 11.369657619566357)-286-135.jpg;empty;59.0;41.0
(44.48509329030432, 11.369657619566357)-286-175.jpg;empty;69.0;31.0
(44.48509329030432, 11.369657619566357)-286-220.jpg;empty;60.0;40.0
(44.48509329030432, 11.369657619566357)-286-265.jpg;tag;46.0;54.0
(44.48509329030432, 11.369657619566357)-286-310.jpg;tag;48.0;52.0
(44.48509329030432, 11.369657619566357)-286-355.jpg;empty;62.0;38.0
(44.48511714582224, 11.31512098164174)-33-0.jpg;empty;69.0;31.0
(44.48511714582224, 11.31512098164174)-33-45.jpg;empty;78.0;22.0
(44.48511714582224, 11.31512098164174)-33-90.jpg;empty;73.0;27.0
(44.48511714582224, 11.31512098164174)-33-135.jpg;empty;79.0;21.0
(44.48511714582224, 11.31512098164174)-33-175.jpg;empty;80.0;20.0
(44.48511714582224, 11.31512098164174)-33-220.jpg;empty;69.0;31.0
(44.48511714582224, 11.31512098164174)-33-265.jpg;empty;77.0;23.0
(44.48511714582224, 11.31512098164174)-33-310.jpg;empty;79.0;21.0
(44.48511714582224, 11.31512098164174)-33-355.jpg;empty;77.0;23.0
(44.48512991522483, 11.308024220413493)-109-0.jpg;empty;82.0;18.0
(44.48512991522483, 11.308024220413493)-109-45.jpg;empty;82.0;18.0
(44.48512991522483, 11.308024220413493)-109-90.jpg;empty;82.0;18.0
(44.48512991522483, 11.308024220413493)-109-135.jpg;empty;82.0;18.0
(44.48512991522483, 11.308024220413493)-109-175.jpg;empty;82.0;18.0
(44.48512991522483, 11.308024220413493)-109-220.jpg;empty;82.0;18.0
(44.48512991522483, 11.308024220413493)-109-265.jpg;empty;82.0;18.0
(44.48512991522483, 11.308024220413493)-109-310.jpg;empty;82.0;18.0
(44.48512991522483, 11.308024220413493)-109-355.jpg;empty;82.0;18.0
(44.48516141389349, 11.359017217374097)-123-0.jpg;empty;71.0;29.0
(44.48516141389349, 11.359017217374097)-123-45.jpg;empty;58.0;42.0
(44.48516141389349, 11.359017217374097)-123-90.jpg;empty;67.0;33.0
(44.48516141389349, 11.359017217374097)-123-135.jpg;tag;41.0;59.0
(44.48516141389349, 11.359017217374097)-123-175.jpg;empty;79.0;21.0
(44.48516141389349, 11.359017217374097)-123-220.jpg;empty;54.0;46.0
(44.48516141389349, 11.359017217374097)-123-265.jpg;tag;40.0;60.0
(44.48516141389349, 11.359017217374097)-123-310.jpg;empty;65.0;35.0
